"","Date","Area","ID","mean_Area"
"507",2020-07-05,8000,"ID113915417634427",13325
"508",2020-07-17,8900,"ID113915417634427",13325
"509",2020-08-01,12900,"ID113915417634427",13325
"510",2021-08-03,14300,"ID113915417634427",13325
"511",2022-08-04,15000,"ID113915417634427",13325
"512",2022-08-16,15600,"ID113915417634427",13325
"513",2023-07-29,15700,"ID113915417634427",13325
"514",2023-08-17,16200,"ID113915417634427",13325
"515",2020-07-05,135300,"ID113919712601455",146933.333333333
"516",2020-08-23,135900,"ID113919712601455",146933.333333333
"517",2021-08-06,146400,"ID113919712601455",146933.333333333
"518",2024-07-06,153100,"ID113919712601455",146933.333333333
"519",2024-07-26,154300,"ID113919712601455",146933.333333333
"520",2024-07-30,156600,"ID113919712601455",146933.333333333
"521",2020-07-05,21700,"ID114009906914959",30569.2307692308
"522",2020-07-17,23600,"ID114009906914959",30569.2307692308
"523",2020-08-23,25100,"ID114009906914959",30569.2307692308
"524",2021-07-17,26600,"ID114009906914959",30569.2307692308
"525",2021-08-03,27300,"ID114009906914959",30569.2307692308
"526",2021-08-06,28700,"ID114009906914959",30569.2307692308
"527",2022-07-17,28800,"ID114009906914959",30569.2307692308
"528",2022-08-16,29000,"ID114009906914959",30569.2307692308
"529",2022-09-02,31400,"ID114009906914959",30569.2307692308
"530",2023-07-09,38800,"ID114009906914959",30569.2307692308
"531",2023-07-29,38800,"ID114009906914959",30569.2307692308
"532",2023-09-07,38800,"ID114009906914959",30569.2307692308
"533",2024-07-08,38800,"ID114009906914959",30569.2307692308
"534",2020-07-17,11200,"ID114022791816623",17400
"535",2020-08-23,13100,"ID114022791816623",17400
"536",2020-09-09,15000,"ID114022791816623",17400
"537",2021-07-17,20900,"ID114022791816623",17400
"538",2021-08-06,20900,"ID114022791816623",17400
"539",2022-07-14,23300,"ID114022791816623",17400
"540",2020-07-05,392000,"ID114082921358707",392700
"541",2020-07-17,392100,"ID114082921358707",392700
"542",2020-08-01,392200,"ID114082921358707",392700
"543",2021-09-22,392700,"ID114082921358707",392700
"544",2022-07-14,393000,"ID114082921358707",392700
"545",2022-07-17,393000,"ID114082921358707",392700
"546",2023-07-05,393000,"ID114082921358707",392700
"547",2023-07-26,393000,"ID114082921358707",392700
"548",2023-08-20,393000,"ID114082921358707",392700
"549",2024-07-30,393000,"ID114082921358707",392700
"550",2020-07-05,55600,"ID114186000573901",59325
"551",2020-08-01,57000,"ID114186000573901",59325
"552",2021-07-17,60100,"ID114186000573901",59325
"553",2022-07-14,60300,"ID114186000573901",59325
"554",2022-07-17,60400,"ID114186000573901",59325
"555",2023-07-05,60400,"ID114186000573901",59325
"556",2023-07-26,60400,"ID114186000573901",59325
"557",2023-09-07,60400,"ID114186000573901",59325
"558",2020-07-06,10100,"ID114203180441595",18083.3333333333
"559",2020-07-17,13100,"ID114203180441595",18083.3333333333
"560",2020-08-13,14600,"ID114203180441595",18083.3333333333
"561",2020-09-09,18100,"ID114203180441595",18083.3333333333
"562",2022-07-12,26300,"ID114203180441595",18083.3333333333
"563",2024-08-05,26300,"ID114203180441595",18083.3333333333
"564",2020-07-06,23900,"ID114211770376174",28933.3333333333
"565",2021-07-17,29700,"ID114211770376174",28933.3333333333
"566",2021-07-22,29700,"ID114211770376174",28933.3333333333
"567",2022-07-12,30100,"ID114211770376174",28933.3333333333
"568",2022-07-18,30100,"ID114211770376174",28933.3333333333
"569",2022-09-02,30100,"ID114211770376174",28933.3333333333
"570",2020-07-05,52600,"ID114250425083376",57454.5454545455
"571",2020-07-17,53800,"ID114250425083376",57454.5454545455
"572",2020-08-01,55100,"ID114250425083376",57454.5454545455
"573",2021-07-17,55100,"ID114250425083376",57454.5454545455
"574",2021-09-22,56000,"ID114250425083376",57454.5454545455
"575",2022-07-17,59900,"ID114250425083376",57454.5454545455
"576",2022-09-02,59900,"ID114250425083376",57454.5454545455
"577",2023-07-05,59900,"ID114250425083376",57454.5454545455
"578",2023-07-26,59900,"ID114250425083376",57454.5454545455
"579",2023-08-20,59900,"ID114250425083376",57454.5454545455
"580",2023-09-07,59900,"ID114250425083376",57454.5454545455
"581",2021-07-17,6100,"ID114353504297078",9840
"582",2021-08-03,8800,"ID114353504297078",9840
"583",2022-08-04,9800,"ID114353504297078",9840
"584",2022-09-02,10600,"ID114353504297078",9840
"585",2023-08-17,13900,"ID114353504297078",9840
"586",2020-07-05,23100,"ID118072945975429",36706.25
"587",2020-08-13,25700,"ID118072945975429",36706.25
"588",2020-09-09,28800,"ID118072945975429",36706.25
"589",2021-07-17,33100,"ID118072945975429",36706.25
"590",2021-07-22,34000,"ID118072945975429",36706.25
"591",2022-07-12,34600,"ID118072945975429",36706.25
"592",2022-09-02,40800,"ID118072945975429",36706.25
"593",2023-07-09,40800,"ID118072945975429",36706.25
"594",2023-07-27,40800,"ID118072945975429",36706.25
"595",2023-07-29,40800,"ID118072945975429",36706.25
"596",2023-08-08,40800,"ID118072945975429",36706.25
"597",2023-08-17,40800,"ID118072945975429",36706.25
"598",2024-07-06,40800,"ID118072945975429",36706.25
"599",2024-07-26,40800,"ID118072945975429",36706.25
"600",2024-08-14,40800,"ID118072945975429",36706.25
"601",2024-08-20,40800,"ID118072945975429",36706.25
"602",2020-07-05,21000,"ID96374771194204",28083.3333333333
"603",2020-08-01,24500,"ID96374771194204",28083.3333333333
"604",2020-08-15,25200,"ID96374771194204",28083.3333333333
"605",2021-07-28,32600,"ID96374771194204",28083.3333333333
"606",2022-08-18,32600,"ID96374771194204",28083.3333333333
"607",2023-07-31,32600,"ID96374771194204",28083.3333333333
"608",2020-07-17,16600,"ID114276194887093",17350
"609",2022-07-14,17100,"ID114276194887093",17350
"610",2022-07-17,17600,"ID114276194887093",17350
"611",2023-08-20,17600,"ID114276194887093",17350
"612",2024-07-06,17600,"ID114276194887093",17350
"613",2024-07-08,17600,"ID114276194887093",17350
"614",2020-07-05,22300,"ID114439403644559",31014.2857142857
"615",2020-08-23,23300,"ID114439403644559",31014.2857142857
"616",2020-09-09,27800,"ID114439403644559",31014.2857142857
"617",2021-08-03,29000,"ID114439403644559",31014.2857142857
"618",2022-08-04,31300,"ID114439403644559",31014.2857142857
"619",2022-09-02,41700,"ID114439403644559",31014.2857142857
"620",2023-09-07,41700,"ID114439403644559",31014.2857142857
"621",2020-07-05,8400,"ID114469468415427",15314.2857142857
"622",2021-07-17,12300,"ID114469468415427",15314.2857142857
"623",2021-08-06,12700,"ID114469468415427",15314.2857142857
"624",2021-09-22,15100,"ID114469468415427",15314.2857142857
"625",2022-07-14,15900,"ID114469468415427",15314.2857142857
"626",2022-07-17,21400,"ID114469468415427",15314.2857142857
"627",2023-07-09,21400,"ID114469468415427",15314.2857142857
"628",2020-07-05,12000,"ID114602612401574",23162.5
"629",2020-08-13,13000,"ID114602612401574",23162.5
"630",2020-08-23,14700,"ID114602612401574",23162.5
"631",2020-09-09,21400,"ID114602612401574",23162.5
"632",2021-07-17,30500,"ID114602612401574",23162.5
"633",2024-07-26,30700,"ID114602612401574",23162.5
"634",2024-08-05,31200,"ID114602612401574",23162.5
"635",2024-08-14,31800,"ID114602612401574",23162.5
"636",2021-07-17,8700,"ID114744346322427",13325
"637",2021-08-03,10600,"ID114744346322427",13325
"638",2021-08-06,11700,"ID114744346322427",13325
"639",2022-07-14,13100,"ID114744346322427",13325
"640",2022-08-04,15000,"ID114744346322427",13325
"641",2022-08-16,15000,"ID114744346322427",13325
"642",2022-09-02,15600,"ID114744346322427",13325
"643",2023-07-05,16900,"ID114744346322427",13325
"644",2020-07-05,740100,"ID114778706060662",764080
"645",2020-07-17,746800,"ID114778706060662",764080
"646",2020-08-01,757500,"ID114778706060662",764080
"647",2020-08-13,786400,"ID114778706060662",764080
"648",2020-08-23,789600,"ID114778706060662",764080
"649",2020-08-01,13800,"ID114881785275901",15666.6666666667
"650",2021-07-17,14300,"ID114881785275901",15666.6666666667
"651",2021-08-03,14300,"ID114881785275901",15666.6666666667
"652",2022-07-14,16200,"ID114881785275901",15666.6666666667
"653",2022-09-02,17000,"ID114881785275901",15666.6666666667
"654",2023-07-05,18400,"ID114881785275901",15666.6666666667
"655",2020-07-05,31800,"ID114890375210350",33785.7142857143
"656",2020-07-17,32700,"ID114890375210350",33785.7142857143
"657",2020-08-13,33200,"ID114890375210350",33785.7142857143
"658",2020-08-23,33300,"ID114890375210350",33785.7142857143
"659",2020-09-09,34300,"ID114890375210350",33785.7142857143
"660",2022-07-14,35000,"ID114890375210350",33785.7142857143
"661",2023-07-05,36200,"ID114890375210350",33785.7142857143
"662",2020-08-23,12500,"ID114916145014373",17566.6666666667
"663",2021-08-03,14000,"ID114916145014373",17566.6666666667
"664",2022-07-14,16900,"ID114916145014373",17566.6666666667
"665",2022-07-17,18400,"ID114916145014373",17566.6666666667
"666",2022-09-02,21600,"ID114916145014373",17566.6666666667
"667",2024-07-26,22000,"ID114916145014373",17566.6666666667
"668",2020-09-09,10300,"ID114954799720039",13820
"669",2021-07-17,12700,"ID114954799720039",13820
"670",2023-08-08,12700,"ID114954799720039",13820
"671",2023-08-17,13700,"ID114954799720039",13820
"672",2024-07-06,13800,"ID114954799720039",13820
"673",2024-07-08,14200,"ID114954799720039",13820
"674",2024-07-26,14700,"ID114954799720039",13820
"675",2024-07-30,15000,"ID114954799720039",13820
"676",2024-08-05,15500,"ID114954799720039",13820
"677",2024-08-14,15600,"ID114954799720039",13820
"678",2020-07-05,5100,"ID114997749392672",6842.85714285714
"679",2020-08-01,6100,"ID114997749392672",6842.85714285714
"680",2022-08-04,6600,"ID114997749392672",6842.85714285714
"681",2022-09-02,7100,"ID114997749392672",6842.85714285714
"682",2023-09-07,7600,"ID114997749392672",6842.85714285714
"683",2024-07-26,7700,"ID114997749392672",6842.85714285714
"684",2024-08-05,7700,"ID114997749392672",6842.85714285714
"685",2020-08-13,13900,"ID115109418542579",21220
"686",2020-08-23,18100,"ID115109418542579",21220
"687",2021-08-03,21500,"ID115109418542579",21220
"688",2023-07-05,25800,"ID115109418542579",21220
"689",2023-07-09,26800,"ID115109418542579",21220
"690",2020-07-05,7000,"ID115139483313780",10000
"691",2022-08-16,7800,"ID115139483313780",10000
"692",2023-07-26,11000,"ID115139483313780",10000
"693",2023-08-08,11200,"ID115139483313780",10000
"694",2023-09-07,13000,"ID115139483313780",10000
"695",2020-07-05,30700,"ID115199612855781",32200
"696",2021-07-17,31600,"ID115199612855781",32200
"697",2021-08-06,31700,"ID115199612855781",32200
"698",2022-07-17,32600,"ID115199612855781",32200
"699",2023-09-07,34400,"ID115199612855781",32200
"700",2020-09-09,11600,"ID115199612855882",19100
"701",2021-08-06,15700,"ID115199612855882",19100
"702",2022-07-14,20000,"ID115199612855882",19100
"703",2022-09-02,23500,"ID115199612855882",19100
"704",2023-07-09,24700,"ID115199612855882",19100
"705",2020-08-23,12500,"ID115212497757637",15950
"706",2022-07-14,14400,"ID115212497757637",15950
"707",2022-09-02,16800,"ID115212497757637",15950
"708",2024-07-26,16900,"ID115212497757637",15950
"709",2024-07-30,16900,"ID115212497757637",15950
"710",2024-08-14,18200,"ID115212497757637",15950
"711",2021-07-17,8400,"ID115212497757655",10444.4444444444
"712",2021-08-03,9500,"ID115212497757655",10444.4444444444
"713",2022-08-04,10100,"ID115212497757655",10444.4444444444
"714",2022-08-16,10300,"ID115212497757655",10444.4444444444
"715",2022-09-02,10600,"ID115212497757655",10444.4444444444
"716",2023-07-26,11000,"ID115212497757655",10444.4444444444
"717",2023-08-17,11000,"ID115212497757655",10444.4444444444
"718",2023-09-07,11300,"ID115212497757655",10444.4444444444
"719",2024-07-06,11800,"ID115212497757655",10444.4444444444
"720",2020-09-09,9600,"ID115212497757736",12390.9090909091
"721",2021-07-17,11000,"ID115212497757736",12390.9090909091
"722",2021-08-03,11100,"ID115212497757736",12390.9090909091
"723",2021-08-06,11400,"ID115212497757736",12390.9090909091
"724",2021-09-22,12100,"ID115212497757736",12390.9090909091
"725",2022-07-17,12300,"ID115212497757736",12390.9090909091
"726",2022-08-04,12400,"ID115212497757736",12390.9090909091
"727",2022-08-16,13300,"ID115212497757736",12390.9090909091
"728",2022-09-02,13700,"ID115212497757736",12390.9090909091
"729",2023-08-17,13900,"ID115212497757736",12390.9090909091
"730",2023-09-07,15500,"ID115212497757736",12390.9090909091
"731",2020-07-05,22300,"ID115294102136346",28577.7777777778
"732",2020-07-17,22900,"ID115294102136346",28577.7777777778
"733",2020-08-13,25200,"ID115294102136346",28577.7777777778
"734",2020-08-23,26000,"ID115294102136346",28577.7777777778
"735",2020-09-09,29800,"ID115294102136346",28577.7777777778
"736",2021-07-17,31700,"ID115294102136346",28577.7777777778
"737",2022-07-14,31700,"ID115294102136346",28577.7777777778
"738",2022-08-04,33700,"ID115294102136346",28577.7777777778
"739",2022-09-02,33900,"ID115294102136346",28577.7777777778
"740",2020-07-17,7300,"ID115306987038212",12275
"741",2020-08-01,9900,"ID115306987038212",12275
"742",2020-08-13,10200,"ID115306987038212",12275
"743",2020-09-09,11100,"ID115306987038212",12275
"744",2021-07-17,12200,"ID115306987038212",12275
"745",2021-08-03,15700,"ID115306987038212",12275
"746",2023-07-09,15900,"ID115306987038212",12275
"747",2023-08-17,15900,"ID115306987038212",12275
"748",2020-07-05,12400,"ID115328461874747",15716.6666666667
"749",2020-07-17,14900,"ID115328461874747",15716.6666666667
"750",2020-08-23,15500,"ID115328461874747",15716.6666666667
"751",2022-07-14,16200,"ID115328461874747",15716.6666666667
"752",2022-07-17,16900,"ID115328461874747",15716.6666666667
"753",2023-07-05,18400,"ID115328461874747",15716.6666666667
"754",2020-09-09,9000,"ID115461605860980",13877.7777777778
"755",2021-07-17,11500,"ID115461605860980",13877.7777777778
"756",2022-07-14,13000,"ID115461605860980",13877.7777777778
"757",2022-08-04,13600,"ID115461605860980",13877.7777777778
"758",2022-08-16,13900,"ID115461605860980",13877.7777777778
"759",2023-07-26,15300,"ID115461605860980",13877.7777777778
"760",2023-08-17,15500,"ID115461605860980",13877.7777777778
"761",2023-08-20,16500,"ID115461605860980",13877.7777777778
"762",2024-07-06,16600,"ID115461605860980",13877.7777777778
"763",2020-07-05,754000,"ID115607634748874",767183.333333333
"764",2020-08-01,758300,"ID115607634748874",767183.333333333
"765",2020-09-09,762800,"ID115607634748874",767183.333333333
"766",2021-07-17,774900,"ID115607634748874",767183.333333333
"767",2022-07-14,776300,"ID115607634748874",767183.333333333
"768",2023-07-05,776800,"ID115607634748874",767183.333333333
"769",2020-07-05,20000,"ID115736483767845",25420
"770",2020-08-01,22100,"ID115736483767845",25420
"771",2021-07-17,26700,"ID115736483767845",25420
"772",2021-08-06,28600,"ID115736483767845",25420
"773",2022-07-17,29700,"ID115736483767845",25420
"774",2020-07-05,8800,"ID115826678081029",12683.3333333333
"775",2020-08-13,9200,"ID115826678081029",12683.3333333333
"776",2021-07-17,12100,"ID115826678081029",12683.3333333333
"777",2023-07-05,14600,"ID115826678081029",12683.3333333333
"778",2023-08-17,15700,"ID115826678081029",12683.3333333333
"779",2023-08-20,15700,"ID115826678081029",12683.3333333333
"780",2020-07-05,59200,"ID115977001936433",116013.333333333
"781",2020-07-17,64900,"ID115977001936433",116013.333333333
"782",2020-08-01,72300,"ID115977001936433",116013.333333333
"783",2020-08-13,97100,"ID115977001936433",116013.333333333
"784",2020-08-23,106300,"ID115977001936433",116013.333333333
"785",2021-07-17,116900,"ID115977001936433",116013.333333333
"786",2021-08-03,117400,"ID115977001936433",116013.333333333
"787",2021-08-06,129800,"ID115977001936433",116013.333333333
"788",2021-09-22,132100,"ID115977001936433",116013.333333333
"789",2022-07-14,133300,"ID115977001936433",116013.333333333
"790",2022-07-17,135400,"ID115977001936433",116013.333333333
"791",2023-07-09,142000,"ID115977001936433",116013.333333333
"792",2023-07-29,143900,"ID115977001936433",116013.333333333
"793",2023-08-08,144300,"ID115977001936433",116013.333333333
"794",2023-08-17,145300,"ID115977001936433",116013.333333333
"795",2021-08-03,6500,"ID115981296903761",10800
"796",2021-09-22,6500,"ID115981296903761",10800
"797",2022-07-17,7700,"ID115981296903761",10800
"798",2022-08-04,8600,"ID115981296903761",10800
"799",2022-08-16,9000,"ID115981296903761",10800
"800",2022-09-02,9300,"ID115981296903761",10800
"801",2023-07-09,10300,"ID115981296903761",10800
"802",2023-07-26,10400,"ID115981296903761",10800
"803",2023-08-08,10900,"ID115981296903761",10800
"804",2023-08-17,11300,"ID115981296903761",10800
"805",2023-08-20,11800,"ID115981296903761",10800
"806",2024-07-06,13500,"ID115981296903761",10800
"807",2024-07-26,13800,"ID115981296903761",10800
"808",2024-07-30,13900,"ID115981296903761",10800
"809",2024-08-05,14300,"ID115981296903761",10800
"810",2024-08-14,15000,"ID115981296903761",10800
"811",2020-07-05,15300,"ID116007066707415",17300
"812",2020-08-01,16200,"ID116007066707415",17300
"813",2022-08-16,16500,"ID116007066707415",17300
"814",2022-09-02,16800,"ID116007066707415",17300
"815",2023-07-26,17800,"ID116007066707415",17300
"816",2023-08-08,17900,"ID116007066707415",17300
"817",2023-08-17,18200,"ID116007066707415",17300
"818",2024-07-26,18400,"ID116007066707415",17300
"819",2024-08-05,18600,"ID116007066707415",17300
"820",2021-07-17,18000,"ID116028541544147",19640
"821",2022-07-14,18700,"ID116028541544147",19640
"822",2022-08-04,19200,"ID116028541544147",19640
"823",2022-08-16,20200,"ID116028541544147",19640
"824",2023-09-07,22100,"ID116028541544147",19640
"825",2020-08-23,15000,"ID116092966053518",16716.6666666667
"826",2022-09-02,15700,"ID116092966053518",16716.6666666667
"827",2023-07-26,16400,"ID116092966053518",16716.6666666667
"828",2023-08-17,16400,"ID116092966053518",16716.6666666667
"829",2024-07-06,17900,"ID116092966053518",16716.6666666667
"830",2024-07-26,18900,"ID116092966053518",16716.6666666667
"831",2020-07-05,199700,"ID116127325791704",208883.333333333
"832",2020-07-17,204200,"ID116127325791704",208883.333333333
"833",2020-08-01,205200,"ID116127325791704",208883.333333333
"834",2020-08-23,211400,"ID116127325791704",208883.333333333
"835",2022-07-14,216200,"ID116127325791704",208883.333333333
"836",2023-07-05,216600,"ID116127325791704",208883.333333333
"837",2020-07-05,9100,"ID116217520104979",19700
"838",2020-07-17,10000,"ID116217520104979",19700
"839",2020-08-23,15000,"ID116217520104979",19700
"840",2020-09-09,17200,"ID116217520104979",19700
"841",2021-08-03,20600,"ID116217520104979",19700
"842",2021-09-22,21400,"ID116217520104979",19700
"843",2022-07-14,22100,"ID116217520104979",19700
"844",2022-08-04,22500,"ID116217520104979",19700
"845",2022-08-16,22700,"ID116217520104979",19700
"846",2022-09-02,22700,"ID116217520104979",19700
"847",2023-07-05,22700,"ID116217520104979",19700
"848",2023-07-26,23100,"ID116217520104979",19700
"849",2023-08-17,23200,"ID116217520104979",19700
"850",2023-09-07,23500,"ID116217520104979",19700
"851",2020-07-05,11600,"ID116286239581786",14155.5555555556
"852",2020-07-17,13300,"ID116286239581786",14155.5555555556
"853",2020-08-13,13600,"ID116286239581786",14155.5555555556
"854",2020-08-23,13800,"ID116286239581786",14155.5555555556
"855",2021-08-06,14200,"ID116286239581786",14155.5555555556
"856",2021-09-22,14400,"ID116286239581786",14155.5555555556
"857",2022-08-16,14400,"ID116286239581786",14155.5555555556
"858",2023-07-09,15600,"ID116286239581786",14155.5555555556
"859",2024-07-06,16500,"ID116286239581786",14155.5555555556
"860",2020-07-05,10000,"ID116312009385595",21625
"861",2020-07-17,11900,"ID116312009385595",21625
"862",2020-08-01,13000,"ID116312009385595",21625
"863",2020-08-13,14300,"ID116312009385595",21625
"864",2020-08-23,17800,"ID116312009385595",21625
"865",2021-07-17,22400,"ID116312009385595",21625
"866",2021-08-03,24900,"ID116312009385595",21625
"867",2021-08-06,26800,"ID116312009385595",21625
"868",2024-07-06,29600,"ID116312009385595",21625
"869",2024-07-26,29600,"ID116312009385595",21625
"870",2024-07-30,29600,"ID116312009385595",21625
"871",2024-08-05,29600,"ID116312009385595",21625
"872",2020-08-23,6300,"ID116354959058476",12300
"873",2021-09-22,9400,"ID116354959058476",12300
"874",2022-07-14,11900,"ID116354959058476",12300
"875",2022-08-16,13300,"ID116354959058476",12300
"876",2022-09-02,14500,"ID116354959058476",12300
"877",2023-07-05,14500,"ID116354959058476",12300
"878",2024-07-06,16200,"ID116354959058476",12300
"879",2020-09-09,27600,"ID116427973502685",38885.7142857143
"880",2021-07-17,34700,"ID116427973502685",38885.7142857143
"881",2021-08-03,36000,"ID116427973502685",38885.7142857143
"882",2021-08-06,37700,"ID116427973502685",38885.7142857143
"883",2021-09-22,41900,"ID116427973502685",38885.7142857143
"884",2022-09-02,46600,"ID116427973502685",38885.7142857143
"885",2023-09-07,47700,"ID116427973502685",38885.7142857143
"886",2020-08-13,15900,"ID116440858404476",21750
"887",2020-08-23,17800,"ID116440858404476",21750
"888",2020-09-09,18600,"ID116440858404476",21750
"889",2021-07-17,25000,"ID116440858404476",21750
"890",2022-07-14,26200,"ID116440858404476",21750
"891",2022-07-17,27000,"ID116440858404476",21750
"892",2020-07-17,17000,"ID116621247030817",23366.6666666667
"893",2020-08-23,21800,"ID116621247030817",23366.6666666667
"894",2021-08-03,23700,"ID116621247030817",23366.6666666667
"895",2022-07-17,24500,"ID116621247030817",23366.6666666667
"896",2023-07-05,26100,"ID116621247030817",23366.6666666667
"897",2023-09-07,27100,"ID116621247030817",23366.6666666667
"898",2020-07-05,25000,"ID116793045722947",45275
"899",2020-08-13,36300,"ID116793045722947",45275
"900",2020-08-23,36800,"ID116793045722947",45275
"901",2021-07-17,40400,"ID116793045722947",45275
"902",2022-07-17,42200,"ID116793045722947",45275
"903",2022-08-04,45500,"ID116793045722947",45275
"904",2022-08-16,52200,"ID116793045722947",45275
"905",2022-09-02,52600,"ID116793045722947",45275
"906",2023-07-26,52700,"ID116793045722947",45275
"907",2023-08-17,53200,"ID116793045722947",45275
"908",2024-08-05,53200,"ID116793045722947",45275
"909",2024-08-14,53200,"ID116793045722947",45275
"910",2020-07-05,25000,"ID116900419905137",29328.5714285714
"911",2020-08-23,28600,"ID116900419905137",29328.5714285714
"912",2020-09-09,29100,"ID116900419905137",29328.5714285714
"913",2021-08-03,29200,"ID116900419905137",29328.5714285714
"914",2021-08-06,30300,"ID116900419905137",29328.5714285714
"915",2021-09-22,30600,"ID116900419905137",29328.5714285714
"916",2022-09-02,32500,"ID116900419905137",29328.5714285714
"917",2020-07-05,7900,"ID116930484676390",12311.1111111111
"918",2020-07-17,9900,"ID116930484676390",12311.1111111111
"919",2020-08-13,10100,"ID116930484676390",12311.1111111111
"920",2020-09-09,11100,"ID116930484676390",12311.1111111111
"921",2021-07-17,13600,"ID116930484676390",12311.1111111111
"922",2021-08-03,14100,"ID116930484676390",12311.1111111111
"923",2022-07-14,14300,"ID116930484676390",12311.1111111111
"924",2023-07-05,14400,"ID116930484676390",12311.1111111111
"925",2023-09-07,15400,"ID116930484676390",12311.1111111111
"926",2020-07-17,5600,"ID116973434349062",8740
"927",2020-08-01,5700,"ID116973434349062",8740
"928",2023-07-09,8200,"ID116973434349062",8740
"929",2023-07-26,11600,"ID116973434349062",8740
"930",2023-09-07,12600,"ID116973434349062",8740
"931",2020-08-13,15400,"ID117007794087591",20162.5
"932",2021-08-03,17300,"ID117007794087591",20162.5
"933",2021-09-22,17400,"ID117007794087591",20162.5
"934",2022-08-04,18800,"ID117007794087591",20162.5
"935",2022-08-16,19300,"ID117007794087591",20162.5
"936",2022-09-02,21100,"ID117007794087591",20162.5
"937",2023-08-17,26000,"ID117007794087591",20162.5
"938",2023-08-20,26000,"ID117007794087591",20162.5
"939",2020-07-05,20300,"ID117067923629549",27966.6666666667
"940",2020-07-17,24600,"ID117067923629549",27966.6666666667
"941",2020-08-23,24900,"ID117067923629549",27966.6666666667
"942",2020-09-09,28300,"ID117067923629549",27966.6666666667
"943",2021-08-03,29000,"ID117067923629549",27966.6666666667
"944",2021-08-06,29500,"ID117067923629549",27966.6666666667
"945",2021-09-22,29900,"ID117067923629549",27966.6666666667
"946",2022-09-02,32600,"ID117067923629549",27966.6666666667
"947",2023-07-05,32600,"ID117067923629549",27966.6666666667
"948",2020-07-05,15100,"ID117080808531721",29000
"949",2020-08-01,22400,"ID117080808531721",29000
"950",2020-08-13,24500,"ID117080808531721",29000
"951",2020-09-09,26500,"ID117080808531721",29000
"952",2021-07-17,29400,"ID117080808531721",29000
"953",2021-08-03,29800,"ID117080808531721",29000
"954",2021-09-22,30000,"ID117080808531721",29000
"955",2022-07-14,30100,"ID117080808531721",29000
"956",2022-07-17,30400,"ID117080808531721",29000
"957",2022-08-04,31000,"ID117080808531721",29000
"958",2022-08-16,31900,"ID117080808531721",29000
"959",2023-07-26,33000,"ID117080808531721",29000
"960",2023-08-17,33900,"ID117080808531721",29000
"961",2023-09-07,38000,"ID117080808531721",29000
"962",2020-08-13,13400,"ID117093693433375",18700
"963",2020-08-23,13700,"ID117093693433375",18700
"964",2020-09-09,15000,"ID117093693433375",18700
"965",2021-07-17,15200,"ID117093693433375",18700
"966",2021-08-03,18000,"ID117093693433375",18700
"967",2021-08-06,18300,"ID117093693433375",18700
"968",2021-09-22,19200,"ID117093693433375",18700
"969",2022-07-14,21900,"ID117093693433375",18700
"970",2022-09-02,22500,"ID117093693433375",18700
"971",2023-08-20,22700,"ID117093693433375",18700
"972",2023-09-07,25800,"ID117093693433375",18700
"973",2020-07-05,26200,"ID117102283367910",39350
"974",2020-08-23,31300,"ID117102283367910",39350
"975",2021-07-17,38700,"ID117102283367910",39350
"976",2021-08-03,44100,"ID117102283367910",39350
"977",2021-08-06,44300,"ID117102283367910",39350
"978",2022-07-17,51500,"ID117102283367910",39350
"979",2020-08-13,6300,"ID117102283368137",12870
"980",2020-08-23,7900,"ID117102283368137",12870
"981",2020-09-09,10000,"ID117102283368137",12870
"982",2021-07-17,11600,"ID117102283368137",12870
"983",2021-08-03,13700,"ID117102283368137",12870
"984",2021-09-22,13800,"ID117102283368137",12870
"985",2022-07-14,14500,"ID117102283368137",12870
"986",2022-07-17,14900,"ID117102283368137",12870
"987",2022-08-04,16000,"ID117102283368137",12870
"988",2022-09-02,20000,"ID117102283368137",12870
"989",2020-08-13,3800,"ID117188182713276",6850
"990",2020-09-09,4600,"ID117188182713276",6850
"991",2021-08-06,6600,"ID117188182713276",6850
"992",2022-07-14,8000,"ID117188182713276",6850
"993",2024-07-26,8700,"ID117188182713276",6850
"994",2024-07-30,9400,"ID117188182713276",6850
"995",2020-07-05,17100,"ID117239722321431",19320
"996",2020-07-17,18000,"ID117239722321431",19320
"997",2020-08-01,18800,"ID117239722321431",19320
"998",2022-07-14,20000,"ID117239722321431",19320
"999",2022-07-17,22700,"ID117239722321431",19320
"1000",2020-07-05,30400,"ID117252607223326",36166.6666666667
"1001",2020-09-09,30500,"ID117252607223326",36166.6666666667
"1002",2021-07-17,31800,"ID117252607223326",36166.6666666667
"1003",2022-08-04,38800,"ID117252607223326",36166.6666666667
"1004",2024-07-06,38800,"ID117252607223326",36166.6666666667
"1005",2024-07-08,38800,"ID117252607223326",36166.6666666667
"1006",2024-07-26,38800,"ID117252607223326",36166.6666666667
"1007",2024-08-05,38800,"ID117252607223326",36166.6666666667
"1008",2024-08-14,38800,"ID117252607223326",36166.6666666667
"1009",2020-08-23,11900,"ID117278377027103",20525
"1010",2021-09-22,13900,"ID117278377027103",20525
"1011",2022-07-17,18100,"ID117278377027103",20525
"1012",2022-08-16,20900,"ID117278377027103",20525
"1013",2022-09-02,22900,"ID117278377027103",20525
"1014",2023-07-09,23700,"ID117278377027103",20525
"1015",2023-07-29,23800,"ID117278377027103",20525
"1016",2023-09-07,29000,"ID117278377027103",20525
"1017",2020-07-05,19900,"ID117282671994081",25300
